省,市,区（县）,小区名称,房屋面积,房屋类型（室）,房屋类型（厅）,房屋类型（卫）,总层数,楼层部位,房屋朝向,房屋建设年代,总价,单价
江苏省,苏州市,工业园区,天地源七里香都,116,2,2,,27,低,南北,2015,336,28948
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,低,南,2015,255,29476
江苏省,苏州市,工业园区,天地源七里香都,85,3,2,,27,低,南,2015,280,32596
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,,27,低,南,2015,321,30283
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,低,南北,2015,306,29709
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,低,南,2015,270,30000
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,,27,低,南,2015,320,30189
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,低,南,2015,270,30000
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南北,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南,2015,288,32000
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南北,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,115,3,2,,22,中,南北,2015,350,30435
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,中,南,2015,290,32222
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,中,南北,2015,335,31905
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,270,29871
江苏省,苏州市,工业园区,天地源七里香都,116,2,2,,27,中,南北,2015,355,30585
江苏省,苏州市,工业园区,天地源七里香都,89,2,2,,22,中,南,2015,290,32584
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,中,南,2015,290,32222
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,85,2,2,,27,低,南,2015,251,29220
江苏省,苏州市,工业园区,天地源七里香都,85,3,2,,27,低,南,2015,280,32596
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,,27,低,南,2015,320,30189
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,低,南,2015,260,30054
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,低,南北,2015,306,29709
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,,27,低,南,2015,316,29811
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2015,280,31011
江苏省,苏州市,工业园区,天地源七里香都,85,3,2,,27,低,南,2015,275,32014
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,低,南,2015,270,30000
江苏省,苏州市,工业园区,天地源七里香都,116,2,2,,27,低,南北,2015,345,29741
江苏省,苏州市,工业园区,天地源七里香都,85,3,2,,27,低,南,2015,280,32596
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,低,南,2015,280,32366
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,,27,低,南,2015,320,30189
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,低,南,2015,270,30000
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,低,南北,2015,306,29709
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,低,南,2015,295,34104
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,1,29,低,暂无,2010,295,28071
江苏省,苏州市,工业园区,天地源七里香都,103,3,2,,29,低,暂无数据,2016,312,30291
江苏省,苏州市,工业园区,天地源七里香都,116,3,2,2,27,低,南北,2015,317,27328
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,低,南北,2015,306,29709
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,,27,低,南,2015,310,29245
江苏省,苏州市,工业园区,天地源七里香都,85,3,2,,27,低,南,2015,275,32014
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,低,南北,2015,306,29709
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2015,280,31011
江苏省,苏州市,工业园区,天地源七里香都,116,3,2,,27,低,南,2016,347,29913
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2016,250,27688
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,低,南,2015,265,30632
江苏省,苏州市,工业园区,天地源七里香都,116,3,2,,27,低,南北,2016,342,29482
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,低,南,2015,270,30000
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2016,286,31696
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,低,南,2016,270,29903
江苏省,苏州市,工业园区,天地源七里香都,106,3,2,1,25,低,南北,2013,310,29245
江苏省,苏州市,工业园区,天地源七里香都,113,3,2,2,22,低,暂无,2010,313,27699
江苏省,苏州市,工业园区,天地源七里香都,114,3,2,2,21,低,南北,2015,315,27632
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,低,南,2015,255,29476
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,高,南北,2015,330,32039
江苏省,苏州市,工业园区,天地源七里香都,117,3,2,,21,高,南北,2015,345,29487
江苏省,苏州市,工业园区,天地源七里香都,105,3,1,,27,高,南北,2015,348,33114
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,高,南,2015,260,30233
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南,2015,300,33142
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南北,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,117,3,2,,21,高,南北,2015,345,29487
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,高,南北,2015,327,31748
江苏省,苏州市,工业园区,天地源七里香都,105,3,1,,27,高,南北,2015,346,32924
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南北,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,116,3,2,,21,高,南北,2015,360,31034
江苏省,苏州市,工业园区,天地源七里香都,90,3,2,1,27,高,南北,2010,247,27444
江苏省,苏州市,工业园区,天地源七里香都,85,2,2,,27,高,南,2015,250,29104
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,,27,高,南,2015,255,29651
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,高,南北,2015,322,31262
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南北,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,103,2,2,,27,高,南北,2015,327,31748
江苏省,苏州市,工业园区,天地源七里香都,105,2,2,,27,高,南北,2015,300,28547
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,高,南北,2016,296,28190
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,高,南北,2015,285,31565
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,265,29317
江苏省,苏州市,工业园区,天地源七里香都,102,2,2,,27,中,南,2015,335,32584
江苏省,苏州市,工业园区,天地源七里香都,116,2,2,,27,中,南北,2015,355,30585
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,270,29871
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,中,南北,2015,335,31905
江苏省,苏州市,工业园区,天地源七里香都,115,3,2,,22,中,南北,2015,350,30435
江苏省,苏州市,工业园区,天地源七里香都,89,2,2,,22,中,南,2015,290,32584
江苏省,苏州市,工业园区,天地源七里香都,115,3,2,,22,中,南北,2015,350,30435
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,270,29871
江苏省,苏州市,工业园区,天地源七里香都,85,2,2,,27,中,南,2015,296,34459
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,265,29317
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,270,29871
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,265,29317
江苏省,苏州市,工业园区,天地源七里香都,116,2,2,,27,中,南北,2015,355,30585
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,中,南北,2015,335,31905
江苏省,苏州市,工业园区,天地源七里香都,116,2,2,,27,中,南北,2015,355,30585
江苏省,苏州市,工业园区,天地源七里香都,89,2,2,,22,中,南,2015,290,32584
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,中,南,2015,290,32222
江苏省,苏州市,工业园区,天地源七里香都,85,2,2,,27,中,南,2015,280,32596
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,中,南北,2015,315,30000
江苏省,苏州市,工业园区,天地源七里香都,90,3,2,1,27,中,南,2015,245,27222
江苏省,苏州市,工业园区,天地源七里香都,87,2,2,1,27,中,南北,2013,246,28276
江苏省,苏州市,工业园区,天地源七里香都,90,3,2,1,27,中,南北,2015,240,26667
江苏省,苏州市,工业园区,天地源七里香都,86,2,2,1,27,中,暂无,2015,275,31969
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,1,27,中,南北,2015,290,27619
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,中,南北,2015,315,30000
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,南北,2015,260,28764
江苏省,苏州市,工业园区,天地源七里香都,116,3,2,,27,中,南北,2016,348,30000
江苏省,苏州市,工业园区,天地源七里香都,85,2,2,,27,中,南,2015,296,34459
江苏省,苏州市,工业园区,天地源七里香都,116,3,2,,27,中,南北,2016,358,30843
江苏省,苏州市,工业园区,天地源七里香都,105,3,2,,27,中,南北,2015,315,30000
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,21,中,南,2015,290,32222
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,27,中,暂无数据,2016,266,29460
江苏省,苏州市,工业园区,天地源七里香都,90,2,2,,22,中,南,2016,290,32222
江苏省,苏州市,工业园区,天地源水墨三十度,95,2,2,1,11,低,南北,2013,289,30255
江苏省,苏州市,工业园区,天地源水墨三十度,122,3,2,2,11,高,南北,2015,360,29508
江苏省,苏州市,工业园区,天地源水墨三十度,123,3,2,2,11,中,南北,2012,370,30081
江苏省,苏州市,工业园区,天地源水墨三十度,136,3,2,2,11,中,南北,2012,390,28676
江苏省,苏州市,工业园区,天地源水墨三十度,123,3,2,2,11,中,南北,2010,365,29675
江苏省,苏州市,工业园区,天地源水墨三十度,123,3,2,2,11,中,南北,2012,330,26829
江苏省,苏州市,工业园区,天地源水墨三十度,184,5,2,2,25,低,南北,2012,525,28533
江苏省,苏州市,工业园区,天地源水墨三十度,183,4,2,2,25,低,南北,2012,510,27869
江苏省,苏州市,工业园区,天地源水墨三十度,96,2,2,1,25,低,东,2010,276,28507
江苏省,苏州市,工业园区,天地源水墨三十度,91,3,2,2,25,高,暂无,2012,225,24725
江苏省,苏州市,工业园区,天地源水墨三十度,92,2,2,1,25,高,南北,2012,225,24457
江苏省,苏州市,工业园区,天地源水墨三十度,98,2,2,1,25,高,暂无,2010,256,25877
江苏省,苏州市,工业园区,天地源水墨三十度,122,3,2,2,25,高,南北,2012,330,27049
江苏省,苏州市,工业园区,天地源水墨三十度,98,2,2,1,25,高,南,2011,260,26531
江苏省,苏州市,工业园区,天地源水墨三十度,123,3,2,2,25,高,南,2012,320,26016
江苏省,苏州市,工业园区,天地源水墨三十度,170,,,,25,中,南北,2012,470,27647
江苏省,苏州市,工业园区,天地源水墨三十度,123,3,2,2,25,中,西北,2011,350,28455
江苏省,苏州市,工业园区,天地源水墨三十度,95,2,2,1,25,中,南,2012,265,27789
江苏省,苏州市,工业园区,天地源水墨三十度,95,2,2,1,25,中,南,2012,273,28580
江苏省,苏州市,工业园区,天地源水墨三十度,88,2,2,1,25,中,南北,2012,245,27841
江苏省,苏州市,工业园区,天地源水墨三十度,143,4,2,2,18,中,南北,2012,390,27273
江苏省,苏州市,工业园区,天骄花园,100,3,2,1,11,中,南北,2006,163,16300
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,89,4,2,2,15,低,南北,2005,240,26966
江苏省,苏州市,工业园区,天骄美地,105,3,2,2,18,中,南,2006,295,28095
江苏省,苏州市,工业园区,天骄美地,105,4,2,2,15,中,暂无,2006,270,25714
江苏省,苏州市,工业园区,天骄美地公寓,83,4,2,,15,低,暂无数据,2013,230,27710
江苏省,苏州市,工业园区,天骄美地公寓,105,4,2,,14,低,南北,2013,327,31142
江苏省,苏州市,工业园区,天骄美地公寓,105,4,2,,14,低,暂无数据,2013,347,33047
江苏省,苏州市,工业园区,天骄美地公寓,105,4,2,,15,中,南,2013,321,30571
江苏省,苏州市,工业园区,天翔花园,161,3,2,,21,低,南北,2004,428,26502
江苏省,苏州市,工业园区,天翔花园,149,3,2,,24,低,南北,2004,430,28859
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,低,暂无数据,2004,592,32151
江苏省,苏州市,工业园区,天翔花园,161,3,2,,21,低,南北,2004,438,27204
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,227,3,2,,24,高,南北,2004,620,27313
江苏省,苏州市,工业园区,天翔花园,184,4,2,,24,高,南北,2004,518,28045
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,高,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,225,4,2,3,24,高,南北,2004,540,23921
江苏省,苏州市,工业园区,天翔花园,184,4,2,,24,高,南北,2004,518,28045
江苏省,苏州市,工业园区,天翔花园,185,4,2,,24,高,南北,2004,519,28054
江苏省,苏州市,工业园区,天翔花园,227,5,3,,24,高,南北,2004,613,27004
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,高,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,214,3,3,,21,高,南北,2004,568,26499
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,高,南北,2004,520,28260
江苏省,苏州市,工业园区,天翔花园,225,4,3,,24,高,南北,2004,530,23479
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,高,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,156,3,2,,21,中,南,2004,450,28703
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,中,南北,2004,495,26883
江苏省,苏州市,工业园区,天翔花园,185,4,2,,21,中,南北,2004,560,30270
江苏省,苏州市,工业园区,天翔花园,138,3,2,2,25,中,南北,2004,360,26087
江苏省,苏州市,工业园区,天翔花园,113,2,2,1,24,中,南北,2004,306,27080
江苏省,苏州市,工业园区,天翔花园,101,2,2,1,22,中,东,2004,310,30693
江苏省,苏州市,工业园区,天翔花园,187,4,2,2,21,中,南北,2004,490,26203
江苏省,苏州市,工业园区,天翔花园,187,4,2,2,21,中,东,2004,480,25668
江苏省,苏州市,工业园区,天翔花园,156,3,2,,21,中,南,2004,450,28703
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,中,南北,2004,495,26883
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,中,南北,2004,520,28260
江苏省,苏州市,工业园区,天翔花园,158,3,2,,21,中,暂无数据,2004,450,28481
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,中,南北,2004,495,26883
江苏省,苏州市,工业园区,天翔花园,185,4,2,,21,中,南北,2004,480,25946
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,低,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,低,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,低,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,3,,24,高,南北,2004,540,23922
江苏省,苏州市,工业园区,天翔花园,184,4,2,,24,高,南北,2004,518,28045
江苏省,苏州市,工业园区,天翔花园,184,4,2,,24,高,南北,2004,518,28045
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,高,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,227,3,2,,24,高,南北,2004,620,27313
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,高,南北,2004,520,28204
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,高,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,156,3,2,2,21,高,南,2005,418,26795
江苏省,苏州市,工业园区,天翔花园,225,4,2,2,24,高,南北,2004,530,23478
江苏省,苏州市,工业园区,天翔花园,225,4,3,,24,高,南北,2004,530,23479
江苏省,苏州市,工业园区,天翔花园,225,4,3,,24,高,南北,2004,540,23922
江苏省,苏州市,工业园区,天翔花园,184,4,2,,24,高,南北,2004,518,28045
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,中,南北,2004,495,26883
江苏省,苏州市,工业园区,天翔花园,185,4,2,,21,中,南北,2004,560,30270
江苏省,苏州市,工业园区,天翔花园,184,4,2,,21,中,南北,2004,495,26883
江苏省,苏州市,工业园区,天翔花园,185,4,2,,21,中,南北,2004,560,30270
江苏省,苏州市,工业园区,天翔花园,185,4,2,,21,中,南北,2004,560,30270
江苏省,苏州市,工业园区,天域,177,4,2,2,11,高,南北,2011,615,34746
江苏省,苏州市,工业园区,天域,325,4,2,2,28,低,南北,2006,1080,33231
江苏省,苏州市,工业园区,天域,325,4,2,2,28,低,南北,2006,1080,33231
